movieId,title,genres,tmdbId
172589,Winter in Prostokvashino (1984),Animation,77762
172637,Priklyucheniya Kapitana Vrungelya (1979),Action|Adventure|Animation|Comedy,74535
172793,Vovka in the Kingdom of Far Far Away (1965),Adventure|Animation|Children|Fantasy,160046
172825,Adventures of Mowgli: The Kidnapping (1968),Adventure|Animation|Children,195065
172909,Cheburashka (1971),Animation,213313
173351,Wow! A Talking Fish! (1983),Animation|Children|Comedy|Fantasy,165095
173355,Travels of an Ant (1983),Animation,193216
173535,The Adventures of Sherlock Holmes and Doctor Watson: The Hunt for the Tiger (1980),(no genres listed),406403
173619,Fugitives (1986),Comedy|Crime,30163
173963,Empties (2007),Comedy,6079
174551,Obsession (1965),Comedy,435041
175293,Gena the Crocodile (1969),Animation|Children,79701
175387,On the Trail of the Bremen Town Musicians (1973),Adventure|Animation|Children,70061
175397,"In the blue sea, in the white foam. (1984)",Animation|Children|Fantasy,196649
175401,Wolf and Calf (1984),Animation,91673
175431,Bobik Visiting Barbos (1977),Animation|Comedy,72199
175435,The Magic Ring (1982),Animation|Fantasy,79216
178613,Dave Chappelle: Killin' Them Softly (2000),Comedy,16275
179133,Loving Vincent (2017),Animation|Crime|Drama,339877
99636,English Vinglish (2012),Comedy|Drama,118628
156,Blue in the Face (1995),Comedy|Drama,5894
1684,Mrs. Dalloway (1997),Drama|Romance,38904
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance,1414
3795,"Five Senses, The (1999)",Drama,47585
4024,"House of Mirth, The (2000)",Romance,25520
4159,3000 Miles to Graceland (2001),Action|Thriller,12138
4889,Heist (2001),Crime|Drama,11088
4976,Iris (2001),Drama,11889
4994,"Majestic, The (2001)",Comedy|Drama|Romance,11086
5011,Charlotte Gray (2001),Drama|Romance,12660
5034,"Truly, Madly, Deeply (1991)",Drama|Romance,18317
5051,Italian for Beginners (Italiensk for begyndere) (2000),Comedy|Drama|Romance,112
5303,Joe Versus the Volcano (1990),Comedy|Romance,2565
5309,Three Men and a Little Lady (1990),Comedy|Romance,11630
5316,Enigma (2001),Romance|Thriller,10491
5391,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),Drama,17734
5881,Solaris (2002),Drama|Romance|Sci-Fi,2103
6049,Ethan Frome (1993),Drama,61807
283,New Jersey Drive (1995),Crime|Drama,39310
346,Backbeat (1993),Drama|Musical,12635
347,Bitter Moon (1992),Drama|Film-Noir|Romance,10497
354,Cobb (1994),Drama,29973
437,Cops and Robbersons (1994),Comedy,26261
528,"Scout, The (1994)",Comedy|Drama,35233
7096,Rivers and Tides (2001),Documentary,30140
26171,Play Time (a.k.a. Playtime) (1967),Comedy,10227
40870,C.R.A.Z.Y. (2005),Drama,11421
1856,Kurt & Courtney (1998),Documentary,13907
2447,Varsity Blues (1999),Comedy|Drama,14709
3979,Little Nicky (2000),Comedy,9678
4228,Heartbreakers (2001),Comedy|Crime|Romance,10833
4247,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance,10956
4649,Wet Hot American Summer (2001),Comedy,2171
4900,Out Cold (2001),Comedy,14369
5025,Orange County (2002),Comedy,11857
5363,"New Guy, The (2002)",Comedy,10985
5501,"Master of Disguise, The (2002)",Comedy|Mystery,13908
5524,Blue Crush (2002),Adventure|Drama|Romance,9266
5564,Swimfan (2002),Thriller,20616
5942,"Hot Chick, The (2002)",Comedy,11852
6003,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller,4912
6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy,10152
7225,Pumping Iron (1977),Documentary,5205
7285,Thirteen (2003),Drama,11023
7439,"Punisher, The (2004)",Action|Crime|Thriller,7220
8531,White Chicks (2004),Action|Comedy|Crime,12153
32298,Guess Who (2005),Comedy|Romance,11638
34520,"Dukes of Hazzard, The (2005)",Action|Adventure|Comedy,6519
34530,Deuce Bigalow: European Gigolo (2005),Comedy,11453
40581,Just Friends (2005),Comedy|Romance,10033
42007,Rumor Has It... (2005),Comedy|Drama|Romance,2800
44840,"Benchwarmers, The (2006)",Comedy,9957
44972,Scary Movie 4 (2006),Comedy|Horror,4257
47640,Beerfest (2006),Comedy,9988
48322,Jackass Number Two (2006),Comedy|Documentary,12094
49396,Tenacious D in The Pick of Destiny (2006),Adventure|Comedy|Musical,2179
54732,Balls of Fury (2007),Comedy,9750
55245,Good Luck Chuck (2007),Comedy|Romance,10030
55261,"Heartbreak Kid, The (2007)",Comedy|Drama|Romance,9038
55872,August Rush (2007),Drama|Musical,5123
56805,Walk Hard: The Dewey Cox Story (2007),Comedy|Musical,6575
58156,Semi-Pro (2008),Comedy,13260
59143,Super High Me (2007),Comedy|Documentary,14236
61255,"Rocker, The (2008)",Comedy,10186
62439,My Best Friend's Girl (2008),Comedy|Romance,13596
63479,Sex Drive (2008),Comedy,13523
65585,Bride Wars (2009),Comedy|Romance,10521
69436,Year One (2009),Adventure|Comedy,17610
70565,"Goods: Live Hard, Sell Hard, The (2009)",Comedy,19905
70641,Miss March (2009),Comedy,19556
71205,Jennifer's Body (2009),Comedy|Horror|Sci-Fi|Thriller,19994
71668,Couples Retreat (2009),Comedy|Romance,19899
71838,Law Abiding Citizen (2009),Drama|Thriller,22803
73929,Legion (2010),Action|Fantasy|Horror|Thriller,22894
74275,I Love You Phillip Morris (2009),Comedy|Drama|Romance,8952
74532,Cop Out (2010),Action|Comedy|Crime,23742
78174,Sex and the City 2 (2010),Comedy|Drama|Romance,37786
78209,Get Him to the Greek (2010),Comedy,32823
79428,Dinner for Schmucks (2010),Comedy,38778
80139,Jackass 2.5 (2007),Comedy|Documentary,14158
82852,Little Fockers (2010),Comedy,39451
85022,Hall Pass (2011),Comedy,48988
85367,Just Go with It (2011),Comedy|Romance,50546
87483,Mr. Popper's Penguins (2011),Comedy,58224
87529,Your Highness (2011),Action|Adventure|Comedy|Fantasy,38319
87867,Zookeeper (2011),Comedy,38317
91323,"Sitter, The (2011)",Comedy,57431
92264,One for the Money (2012),Action|Comedy|Crime,54054
93270,Project X (2012),Comedy,57214
93443,Goon (2011),Comedy|Drama,74387
93831,American Reunion (American Pie 4) (2012),Comedy,71552
94478,Dark Shadows (2012),Comedy|Horror|IMAX,62213
94953,Wanderlust (2012),Comedy,50647
95720,"Watch, The (2012)",Comedy|Sci-Fi,80035
96616,That's My Boy (2012),Comedy,87428
97172,Frankenweenie (2012),Animation|Comedy|Horror|IMAX,62214
98083,Jackass 3.5 (2011),Comedy|Documentary,65851
99007,Warm Bodies (2013),Comedy|Horror|Romance,82654
100083,Movie 43 (2013),Comedy,87818
100194,Jim Jefferies: Fully Functional (EPIX) (2012),Comedy,146837
101142,"Croods, The (2013)",Adventure|Animation|Comedy,49519
102720,Epic (2013),Adventure|Animation|Fantasy,116711
104218,Grown Ups 2 (2013),Comedy,109418
104644,Maria Bamford: The Special Special Special! (2012),Comedy,147129
104925,"Family, The (2013)",Action|Comedy|Crime,112205
109282,GLOW: The Story of the Gorgeous Ladies of Wrestling (2012),Documentary,103732
110669,"Honest Liar, An (2014)",Comedy|Documentary,262481
110771,"Other Woman, The (2014)",Comedy|Romance,193610
110773,"Haunted House 2, A (2014)",Comedy|Horror,184345
111375,Walk of Shame (2014),Comedy,187596
112497,Tammy (2014),Comedy,226486
116977,Dumb and Dumber To (2014),Comedy,100042
118930,Bill Burr: I'm Sorry You Feel That Way (2014),Comedy,308571
119153,Bill Burr: You People Are All the Same (2012),Comedy,191489
121372,Bill Burr: Let It Go (2010),Comedy,46967
121374,Bill Burr: Why Do I Do This? (2008),Comedy,32836
121715,Sebastian Maniscalco: What's Wrong with People? (2012),Comedy,102517
123200,Jim Jefferies: I Swear to God (2009),Comedy,31981
127116,Experimenter (2015),Drama,309299
127152,Going Clear: Scientology and the Prison of Belief (2015),Documentary,318224
127390,Family Guy Presents: Blue Harvest (2007),Animation|Comedy,278468
128097,Jim Norton: American Degenerate (2013),Comedy,216553
128099,Jim Jefferies: BARE (2014),Comedy,289333
128914,Tom Segura: Completely Normal (2014),Comedy,259395
128975,Hot Tub Time Machine 2 (2015),Comedy|Sci-Fi,243938
129737,Unfinished Business (2015),Comedy,239573
130087,The Cobbler (2015),Comedy|Drama|Fantasy,238215
134861,Trevor Noah: African American (2013),(no genres listed),250556
135137,Pixels (2015),Action|Comedy|Sci-Fi,257344
135436,The Secret Life of Pets (2016),Animation|Comedy,328111
136443,Gabriel Iglesias: Hot and Fluffy (2007),Comedy,20720
136471,Kevin Hart: Laugh at My Pain (2011),Comedy|Documentary,74510
136511,Jeff Dunham: All Over the Map (2014),Comedy,300685
136598,Vacation (2015),Adventure|Comedy,296099
142422,The Night Before (2015),Comedy,296100
148652,The Ridiculous 6 (2015),Comedy|Western,347969
148956,How to Be Single (2016),Comedy|Romance,259694
155509,Mr. Right (2016),Action|Comedy|Romance,333385
155812,Get a Job (2016),Comedy,186759
156609,Neighbors 2: Sorority Rising (2016),Comedy,325133
157312,The Boss (2016),Comedy,323676
157699,Snowden (2016),Drama|Thriller,302401
158813,Alice Through the Looking Glass (2016),Adventure|Children|Fantasy,241259
159161,Ali Wong: Baby Cobra (2016),(no genres listed),396292
159441,The Do-Over (2016),Comedy,389053
159755,Popstar: Never Stop Never Stopping (2016),Comedy,341012
160080,Ghostbusters (2016),Action|Comedy|Horror|Sci-Fi,43074
160271,Central Intelligence (2016),Action|Comedy,302699
160289,O.J.: Made in America (2016),Documentary,377462
161024,Jim Jefferies: Freedumb (2016),Comedy,404022
161580,Bad Moms (2016),Comedy,376659
162344,Tom Segura: Mostly Stories (2016),Comedy,376482
162478,Masterminds (2016),Action|Comedy|Crime,213681
162602,The Girl on the Train (2016),Thriller,346685
165103,Keeping Up with the Joneses (2016),Comedy,331313
165483,Joe Rogan: Triggered (2016),Comedy,421854
165645,Bad Santa 2 (2016),Comedy,338964
165671,Ice Guardians (2016),Documentary,413361
165843,Risk (2016),Documentary,393561
165947,The True Memoirs of an International Assassin (2016),Action|Comedy,339396
166461,Moana (2016),Adventure|Animation|Children|Comedy|Fantasy,277834
167634,Fist Fight (2017),Comedy,345922
167746,The Lego Batman Movie (2017),Action|Animation|Comedy,324849
168144,Joe Rogan: Live (2006),Comedy,24439
168326,The Big Sick (2017),Comedy|Romance,416477
168418,The Boss Baby (2017),Animation|Children|Comedy,295693
168632,Bill Burr: Walk Your Way Out (2017),Comedy,437752
168846,Neal Brennan: 3 Mics (2017),Comedy,435351
170357,Dave Chappelle: The Age of Spin (2017),Comedy,444705
170399,CHiPS (2017),Action|Comedy|Drama,417644
170401,Table 19 (2017),Comedy|Drama,353569
170813,Baywatch (2017),Action|Comedy,339846
170817,Snatched (2017),Action|Comedy,373569
170897,Sandy Wexler (2017),Comedy,419700
170937,Win It All (2017),Comedy,397442
170957,Cars 3 (2017),Adventure|Animation|Comedy,260514
171251,"Nobody Speak: Hulk Hogan, Gawker and Trials of a Free Press (2017)",Documentary,430830
171631,Maria Bamford: Old Baby,(no genres listed),455601
171867,Rough Night (2017),Comedy|Drama,397422
171891,Generation Iron 2,(no genres listed),447818
172215,Saved by the Bell: Hawaiian Style (1992),Comedy,37022
172547,Despicable Me 3 (2017),Adventure|Animation|Children|Comedy,324852
173255,"Norm Macdonald: Hitler's Dog, Gossip & Trickery (2017)",Comedy,456193
174045,Goon: Last of the Enforcers (2017),Comedy,336890
174815,The House (2017),Comedy,345914
175577,Rory Scovel Tries Stand-Up for the First Time (2017),Comedy,461634
176329,Ari Shaffir: Double Negative (2017),Comedy,466986
178323,Gaga: Five Foot Two (2017),Documentary,472424
179427,Dane Cook: Troublemaker (2014),Comedy,298718
179953,A Bad Moms Christmas (2017),Comedy,431530
180265,Jim & Andy: The Great Beyond (2017),Documentary,469019
181139,Lynne Koplitz: Hormonal Beast (2017),Comedy,470616
181659,Craig Ferguson: Tickle Fight (2017),Comedy,490928
182749,Judd Apatow: The Return (2017),Comedy,487156
183197,Dave Chappelle: Equanimity (2017),Comedy,488223
183227,Dave Chappelle: The Bird Revelation (2017),Comedy,494368
183959,Tom Segura: Disgraceful (2018),Comedy,497520
184015,When We First Met (2018),Comedy,433310
184257,Making a Murderer (2015),Crime|Documentary,502892
71,Fair Game (1995),Action,11859
779,'Til There Was You (1997),Drama|Romance,32872
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,30500
1600,She's So Lovely (1997),Drama|Romance,38295
1735,Great Expectations (1998),Drama|Romance,9410
1829,Chinese Box (1997),Drama|Romance,30265
2132,Who's Afraid of Virginia Woolf? (1966),Drama,396
2475,52 Pick-Up (1986),Action|Mystery|Thriller,18588
2749,"Morning After, The (1986)",Drama|Mystery,31924
3099,Shampoo (1975),Comedy|Drama|Romance,31121
3217,"Star Is Born, A (1937)",Drama,22692
3296,To Sir with Love (1967),Drama,25934
3537,Where the Money Is (2000),Comedy|Drama,31776
3831,Saving Grace (2000),Comedy,2360
4063,Prelude to a Kiss (1992),Comedy|Drama|Romance,2613
4083,Best Seller (1987),Thriller,4639
4126,Less Than Zero (1987),Drama,13703
4130,Maid to Order (1987),Comedy|Fantasy,2608
127198,Dope (2015),Comedy|Drama,308639
141718,Deathgasm (2015),Comedy|Horror,323373
167732,A Street Cat Named Bob (2016),Comedy|Drama,404378
487,Lightning Jack (1994),Comedy|Western,22317
2772,Detroit Rock City (1999),Comedy,9781
4792,13 Ghosts (1960),Horror,29756
62383,"20,000 Leagues Under the Sea (1916)",Action|Adventure|Sci-Fi,30266
73,"Misérables, Les (1995)",Drama|War,48750
280,Murder in the First (1995),Drama|Thriller,8438
656,Eddie (1996),Comedy,11107
747,"Stupids, The (1996)",Comedy,16299
46337,Garfield: A Tail of Two Kitties (2006),Animation|Children|Comedy,9513
66511,Berlin Calling (2008),Comedy|Drama,30508
85020,"Mechanic, The (2011)",Action|Drama|Thriller,27582
95105,Madagascar 3: Europe's Most Wanted (2012),Adventure|Animation|Children|Comedy|IMAX,80321
99112,Jack Reacher (2012),Action|Crime|Thriller,75780
103984,"Great Beauty, The (Grande Bellezza, La) (2013)",Comedy|Drama,179144
108689,"I, Frankenstein (2014)",Action|Fantasy|Sci-Fi|IMAX,100241
109846,Mr. Peabody & Sherman (2014),Adventure|Animation|Comedy,82703
110718,Fading Gigolo (2013),Comedy,214030
110730,Transcendence (2014),Drama|Sci-Fi|IMAX,157353
112868,"Signal, The (2014)",Sci-Fi|Thriller,242095
114184,Camp X-Ray (2014),Drama,244506
114795,Dracula Untold (2014),Action|Drama|Fantasy,49017
117533,Citizenfour (2014),Documentary,293310
117887,Paddington (2014),Children|Comedy,116149
120635,Taken 3 (2015),Action|Crime|Thriller,260346
127184,Eden (2014),Drama,283330
128488,Wild Card (2015),Action|Crime|Drama|Thriller,265208
130578,"Gunman, The (2015)",Action|Thriller,266396
131023,That Sugar Film (2014),Documentary,305091
131714,Last Knights (2015),Action|Adventure,308504
135532,The Last Witch Hunter (2015),Action|Adventure|Fantasy,274854
136562,Steve Jobs (2015),Drama,321697
136666,Search Party (2014),Comedy,239568
138210,13 Hours (2016),Drama,300671
141004,Victor Frankenstein (2015),Drama|Horror|Sci-Fi,228066
165551,Lion (2016),Drama,334543
631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,19042
52319,Inglorious Bastards (Quel maledetto treno blindato) (1978),Action|Adventure|Drama|War,22311
70599,"Time Traveler's Wife, The (2009)",Drama|Romance|Sci-Fi,24420
71530,Surrogates (2009),Action|Sci-Fi|Thriller,19959
77866,Robin Hood (2010),Action|Adventure|Drama|Romance|War,20662
95088,Safety Not Guaranteed (2012),Comedy|Drama,84332
96737,Dredd (2012),Action|Sci-Fi,49049
97306,Seven Psychopaths (2012),Comedy|Crime,86838
112515,"Babadook, The (2014)",Drama|Horror|Thriller,242224
115122,What We Do in the Shadows (2014),Comedy|Horror,246741
121231,It Follows (2014),Horror,270303
144976,Bone Tomahawk (2015),Horror|Western,294963
69306,"Taking of Pelham 1 2 3, The (2009)",Crime|Drama|Thriller,18487
81782,Unstoppable (2010),Action|Drama|Thriller,44048
112171,"Equalizer, The (2014)",Action|Crime|Thriller,156022
143458,The Great Hypnotist (2014),Drama|Mystery|Thriller,273197
501,Naked (1993),Drama,21450
1844,Live Flesh (Carne trémula) (1997),Drama|Romance,267
3342,Birdy (1984),Drama|War,11296
4082,Barfly (1987),Comedy|Drama|Romance,10937
4738,Happy Accidents (2000),Romance|Sci-Fi,22230
4864,Titanica (1992),Documentary|IMAX,45929
5088,"Going Places (Valseuses, Les) (1974)",Comedy|Crime|Drama,4031
6902,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,20312
7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama|Romance,1643
7265,"Dreamers, The (2003)",Drama,1278
8254,Arizona Dream (1993),Comedy|Drama|Fantasy|Romance,11044
26681,Bullet in the Head (1990),Action|Drama|War,11909
27022,Thursday (1998),Action|Crime|Thriller,9812
27482,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi,437
33201,Between Your Legs (Entre las piernas) (1999),Drama|Mystery|Romance|Thriller,53116
40148,Revolver (2005),Crime|Drama|Thriller,10851
43836,"Pink Panther, The (2006)",Adventure|Comedy|Crime,12096
45440,Art School Confidential (2006),Comedy|Drama,9786
50842,"Boss of It All, The (Direktøren for det hele) (2006)",Comedy|Drama,5206
55278,Sleuth (2007),Drama|Mystery|Thriller,4520
58301,Funny Games U.S. (2007),Drama|Thriller,8461
63276,Crows Zero (Kurôzu zero) (2007),Action,14943
65130,Revolutionary Road (2008),Drama|Romance,4148
65642,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller,14139
67695,Observe and Report (2009),Action|Comedy,16991
69516,"Limits of Control, The (2009)",Crime|Drama|Film-Noir,8284
71304,Thirst (Bakjwi) (2009),Drama|Horror,22536
71429,World's Greatest Dad (2009),Comedy|Drama,20178
71520,"Invention of Lying, The (2009)",Comedy,23082
73488,Blood: The Last Vampire (2009),Action|Horror|Thriller,1450
75985,Repo Men (2010),Action|Sci-Fi|Thriller,31867
78218,Unthinkable (2010),Drama|Thriller,38199
79553,Ip Man 2 (2010),Action,37472
84952,Confessions (Kokuhaku) (2010),Drama|Horror,54186
86721,Idiots and Angels (2008),Animation|Drama|Fantasy,42521
89190,Conan the Barbarian (2011),Action|Adventure|Fantasy,37430
90403,"Three Musketeers, The (2011)",Action|Adventure,52451
91470,Violet & Daisy (2011),Action|Drama,91550
91690,Friends with Kids (2011),Comedy,80038
91947,"Revenant, The (2009)",Comedy|Horror,79896
92694,Perfect Sense (2011),Drama|Romance|Sci-Fi,51999
93855,God Bless America (2011),Comedy|Drama,74306
94931,Take This Waltz (2011),Drama|Romance,86555
95690,Some Guy Who Kills People (2011),Comedy|Thriller,80468
95761,Killer Joe (2011),Crime|Thriller,73567
98607,Redline (2009),Action|Animation|Sci-Fi,71883
99437,John Dies at the End (2012),Comedy|Fantasy|Horror,75761
100882,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013),Adventure|Comedy|Fantasy|Romance|IMAX,170657
101112,Oz the Great and Powerful (2013),Action|Adventure|Fantasy|IMAX,68728
107630,High School (2010),Comedy,27584
110330,Me and you (io e te) (2012),Drama,119360
110882,Locke (2013),Drama,210479
112623,Dawn of the Planet of the Apes (2014),Sci-Fi,119450
117466,In the Heart of the Sea (2015),Action|Adventure|Drama,205775
122890,Warcraft (2016),Action|Adventure|Fantasy,68735
127096,Project Almanac (2015),Sci-Fi|Thriller,227719
130490,Insurgent (2015),Action|Sci-Fi|Thriller,262500
131749,Libre et assoupi (2014),Comedy,268523
131920,The Road Within (2014),Comedy|Drama,228108
133217,B/W (2015),Comedy|Crime|Sci-Fi,335819
133771,The Lobster (2015),Comedy|Romance|Sci-Fi,254320
135567,Independence Day: Resurgence (2016),Action|Adventure|Sci-Fi,47933
139855,Anomalisa (2015),Animation|Comedy|Fantasy,291270
141408,Scouts Guide to the Zombie Apocalypse (2015),Action|Comedy|Horror,273477
142420,High Rise (2015),Action|Drama|Sci-Fi,254302
142456,The Brand New Testament (2015),(no genres listed),330764
142509,Hardcore Henry (2015),Action|Adventure|Sci-Fi,325348
147142,Those Happy Days (2006),Children|Comedy,19100
149144,Parasyte: Part 1 (2014),Horror|Sci-Fi,282069
149146,Parasyte: Part 2 (2015),Horror|Sci-Fi,282070
149830,Pride and Prejudice and Zombies (2016),Comedy|Horror|Romance|Thriller,58431
149902,Garm Wars: The Last Druid (2014),Action|Sci-Fi|Thriller,302026
151455,Eddie the Eagle (2016),Comedy,319888
151695,The Survivalist (2015),Drama|Sci-Fi|Thriller,329004
152083,Whiskey Tango Foxtrot (2016),Comedy|War,279641
152091,The Brothers Grimsby (2016),Comedy,267193
152284,War and Peace (2016),Drama|Romance,378779
152970,Hunt for the Wilderpeople (2016),Adventure|Comedy,371645
155064,The Neon Demon (2016),Drama|Horror|Mystery,301365
156371,Everybody Wants Some (2016),Comedy,295699
156387,Sing Street (2016),Drama,369557
158783,The Handmaiden (2016),Drama|Romance|Thriller,290098
159415,Swiss Army Man (2016),Comedy|Drama|Romance,347031
159717,The Fundamentals of Caring (2016),Drama,318121
160563,The Legend of Tarzan (2016),Action|Adventure,258489
161634,Don't Breathe (2016),Thriller,300669
161966,Elle (2016),Thriller,337674
162082,Train to Busan (2016),Action|Thriller,396535
162578,Kubo and the Two Strings (2016),Adventure|Animation|Children|Fantasy,313297
164881,Night Guards (2016),Action|Sci-Fi,402193
167790,The Good Boy (2016),Children|Comedy|Drama,417427
168266,T2: Trainspotting (2017),Crime|Drama,180863
5159,Ferngully: The Last Rainforest (1992),Animation|Children|Comedy|Musical,13225
6093,"Last Unicorn, The (1982)",Animation|Children|Fantasy,10150
37830,Final Fantasy VII: Advent Children (2004),Action|Adventure|Animation|Fantasy|Sci-Fi,647
5959,Narc (2002),Crime|Drama|Thriller,11022
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,315
567,Kika (1993),Comedy|Drama,8223
1318,Blue Juice (1995),Comedy|Drama,18762
1554,"Pillow Book, The (1996)",Drama|Romance,26422
2729,Lolita (1962),Drama|Romance,802
3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama,4203
4168,Get Over It (2001),Comedy|Romance,10050
5284,Crush (2001),Comedy|Romance,18435
5508,24 Hour Party People (2002),Comedy|Drama|Musical,2750
5969,My Girl 2 (1994),Comedy|Drama|Romance,11317
5970,My Girl (1991),Comedy|Drama|Romance,4032
5992,"Hours, The (2002)",Drama|Romance,590
6251,Piglet's Big Movie (2003),Animation|Children,13691
6291,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama,12093
6774,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller,837
7773,"Bang, Bang, You're Dead (2002)",Drama,16876
8973,Bad Education (La mala educación) (2004),Drama|Thriller,140
26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance,11621
27731,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy,15370
44694,Volver (2006),Comedy|Drama,219
48082,"Science of Sleep, The (La science des rêves) (2006)",Comedy|Drama|Fantasy|Romance,300
393,Street Fighter (1994),Action|Adventure|Fantasy,11667
893,Mother Night (1996),Drama,20318
1422,Murder at 1600 (1997),Crime|Drama|Mystery|Thriller,9415
1483,Crash (1996),Drama|Thriller,884
2798,Problem Child (1990),Children|Comedy,11077
3102,Jagged Edge (1985),Crime|Romance|Thriller,12235
3327,Beyond the Mat (1999),Documentary,14271
3479,Ladyhawke (1985),Adventure|Fantasy|Romance,526
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy,11624
4037,House of Games (1987),Crime|Film-Noir|Mystery|Thriller,26719
4066,I'm Gonna Git You Sucka (1988),Action|Comedy,17006
4613,K-9 (1989),Action|Comedy|Crime,10345
4634,Penn & Teller Get Killed (1989),Adventure|Comedy,37146
4812,SpaceCamp (1986),Adventure|Sci-Fi,13766
132,Jade (1995),Thriller,11863
188,"Prophecy, The (1995)",Fantasy|Horror|Mystery,11980
416,Bad Girls (1994),Western,11853
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,8766
1949,"Man for All Seasons, A (1966)",Drama,874
2330,Hands on a Hard Body (1996),Comedy|Documentary,18603
2940,Gilda (1946),Drama|Film-Noir|Mystery|Romance,3767
3507,"Odd Couple, The (1968)",Comedy,11356
3679,"Decline of Western Civilization, The (1981)",Documentary|Musical,21137
5177,"Magnificent Ambersons, The (1942)",Drama|Romance,965
5385,"Last Waltz, The (1978)",Documentary,13963
6986,Ben-Hur: A Tale of the Christ (1925),Adventure|Drama|Romance,31510
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime|Fantasy|Horror,234
7171,Aileen: Life and Death of a Serial Killer (2003),Documentary,37088
7762,"Tinker, Tailor, Soldier, Spy (1979)",Drama|Thriller,140207
26084,"Music Man, The (1962)",Children|Comedy|Musical|Romance,13671
2582,Twin Dragons (Shuang long hui) (1992),Action|Comedy,18764
2924,Drunken Master (Jui kuen) (1978),Action|Comedy,11230
59103,"Forbidden Kingdom, The (2008)",Action|Adventure|Comedy|Fantasy,1729
8640,King Arthur (2004),Action|Adventure|Drama|War,9477
373,Red Rock West (1992),Thriller,10427
1344,Cape Fear (1962),Crime|Drama|Thriller,11349
1401,Ghosts of Mississippi (1996),Drama,31908
1465,Rosewood (1997),Action|Drama,25624
1589,Cop Land (1997),Action|Crime|Drama|Thriller,2142
1615,"Edge, The (1997)",Adventure|Drama,9433
1661,Switchback (1997),Crime|Mystery|Thriller,10871
1727,"Horse Whisperer, The (1998)",Drama|Romance,547
2070,Tender Mercies (1983),Drama|Romance|Western,42121
2077,"Journey of Natty Gann, The (1985)",Adventure|Children,35144
2267,Mortal Thoughts (1991),Mystery|Thriller,30815
2561,True Crime (1999),Crime|Thriller,10354
2590,Hideous Kinky (1998),Drama,10209
2682,Limbo (1999),Drama,62676
2775,Head On (1998),Drama,13817
2822,Medicine Man (1992),Adventure|Romance,9096
2889,"Mystery, Alaska (1999)",Comedy|Drama,15198
2996,Music of the Heart (1999),Drama,26149
3011,"They Shoot Horses, Don't They? (1969)",Drama,28145
3055,Felicia's Journey (1999),Thriller,47692
3093,McCabe & Mrs. Miller (1971),Drama|Western,29005
3117,Ride with the Devil (1999),Drama|Romance|War,22267
3185,Snow Falling on Cedars (1999),Drama,10219
3230,"Odessa File, The (1974)",Thriller,21489
3372,"Bridge at Remagen, The (1969)",Action|War,15873
3451,Guess Who's Coming to Dinner (1967),Drama,1879
3557,Jennifer 8 (1992),Mystery|Thriller,10424
3597,Whipped (2000),Comedy,23531
3684,"Fabulous Baker Boys, The (1989)",Drama|Romance,10875
3737,Lonely Are the Brave (1962),Drama|Western,43002
3906,Under Suspicion (2000),Crime|Thriller,10562
3983,You Can Count on Me (2000),Drama|Romance,14295
3985,"Eagle Has Landed, The (1976)",Drama|War,11372
3998,Proof of Life (2000),Drama,11983
4031,All the Pretty Horses (2000),Drama|Romance|Western,21355
4035,"Claim, The (2000)",Romance|Western,44853
4056,"Pledge, The (2001)",Crime|Drama|Mystery|Thriller,5955
4167,15 Minutes (2001),Thriller,2749
4187,Lilies of the Field (1963),Drama,38805
4225,"Dish, The (2001)",Comedy,5257
4234,"Tailor of Panama, The (2001)",Drama|Thriller,2575
4243,Brigham City (2001),Crime|Drama|Mystery,26791
4259,"Luzhin Defence, The (2000)",Drama|Romance,52654
4265,Driven (2001),Action|Thriller,10477
4337,"Sand Pebbles, The (1966)",Drama|Romance|War,5923
