tmdbId,rating,title,genres
8217,0.6923076923076923,Alice (1990),Comedy|Drama|Fantasy|Romance
57212,0.6923076923076923,War Horse (2011),Drama|War
15301,0.6923076923076923,Twilight Zone: The Movie (1983),Fantasy|Horror|Sci-Fi|Thriller
42807,0.6923076923076923,"Newton Boys, The (1998)",Crime|Drama
1717,0.6923076923076923,All the King's Men (2006),Drama
2045,0.6923076923076923,Unforgettable (1996),Mystery|Sci-Fi|Thriller
21500,0.6923076923076923,Class (1983),Comedy
10028,0.6923076923076923,Honey (2003),Drama|Romance
72559,0.6923076923076923,G.I. Joe: Retaliation (2013),Action|Adventure|Sci-Fi|Thriller|IMAX
308504,0.6923076923076923,Last Knights (2015),Action|Adventure
10394,0.6923076923076923,Gangster No. 1 (2000),Action|Crime|Thriller
23626,0.6923076923076923,Blue Collar Comedy Tour: The Movie (2003),Comedy|Documentary
37557,0.6923076923076923,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
157834,0.6923076923076923,"Zero Theorem, The (2013)",Drama|Fantasy|Sci-Fi
318,0.6923076923076923,"Million Dollar Hotel, The (2001)",Drama|Mystery|Romance
13533,0.6923076923076923,Free Enterprise (1998),Comedy|Romance|Sci-Fi
34813,0.6923076923076923,"Losers, The (2010)",Action|Adventure|Drama|Mystery|Thriller
1257,0.6923076923076923,Because I Said So (2007),Comedy|Drama|Romance
13819,0.6923076923076923,Laurel Canyon (2002),Drama
41201,0.6923076923076923,"Illusionist, The (L'illusionniste) (2010)",Animation
9400,0.6923076923076923,Set It Off (1996),Action|Crime
20115,0.6923076923076923,Opera (1987),Crime|Horror|Mystery
14736,0.6923076923076923,Love and Basketball (2000),Drama|Romance
24071,0.6923076923076923,Mumford (1999),Comedy|Drama
9681,0.6923076923076923,Casanova (2005),Action|Adventure|Comedy|Drama|Romance
13341,0.6923076923076923,Bad News Bears (2005),Children|Comedy
38321,0.6923076923076923,Priest (2011),Action|Horror|Sci-Fi|Thriller
283366,0.6923076923076923,Miss Peregrine's Home for Peculiar Children (2016),Fantasy
10160,0.6875,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror
10066,0.6875,House of Wax (2005),Horror|Thriller
294254,0.6875,Maze Runner: Scorch Trials (2015),Action|Thriller
38745,0.6875,Gulliver's Travels (2010),Adventure|Comedy|Fantasy
39451,0.6875,Little Fockers (2010),Comedy
11186,0.6785714285714286,Child's Play 2 (1990),Horror|Thriller
49010,0.6785714285714286,Hobo with a Shotgun (2011),Action|Adventure|Crime|Thriller
11523,0.6785714285714286,View from the Top (2003),Comedy|Romance
14671,0.6785714285714286,Summer School (1987),Comedy
6020,0.6785714285714286,Sorority Boys (2002),Comedy
44943,0.6785714285714286,Battle: Los Angeles (2011),Action|Sci-Fi|War
2087,0.6785714285714286,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller
14799,0.6785714285714286,For Your Consideration (2006),Comedy
47933,0.6785714285714286,Independence Day: Resurgence (2016),Action|Adventure|Sci-Fi
9557,0.6785714285714286,Boat Trip (2003),Comedy
11132,0.6785714285714286,Confessions of a Teenage Drama Queen (2004),Comedy
811,0.6785714285714286,Silent Running (1972),Drama|Sci-Fi
27303,0.6785714285714286,Hideaway (1995),Thriller
23805,0.6785714285714286,"Toy, The (1982)",Comedy
10643,0.6785714285714286,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi
11933,0.6785714285714286,Nothing But Trouble (1991),Adventure|Comedy
13567,0.6785714285714286,Sleepaway Camp (1983),Horror
9713,0.6785714285714286,Holy Man (1998),Comedy
1644,0.6785714285714286,"Vanishing, The (1993)",Mystery|Thriller
10467,0.6785714285714286,"Road to Wellville, The (1994)",Comedy
4942,0.6785714285714286,Leatherheads (2008),Comedy|Drama|Romance
245703,0.6785714285714286,Midnight Special (2015),Drama|Sci-Fi
6116,0.675,Spice World (1997),Comedy
110390,0.6666666666666666,A Pigeon Sat on a Branch Reflecting on Existence (2014),Comedy|Drama
10178,0.6666666666666666,"Caine Mutiny, The (1954)",Drama|War
333040,0.6666666666666666,Death Note Rewrite: Genshisuru Kami (2007),Mystery
115199,0.6666666666666666,"History of Future Folk, The (2012)",Adventure|Comedy|Musical|Sci-Fi
3087,0.6666666666666666,Yankee Doodle Dandy (1942),Drama|Musical
7219,0.6666666666666666,Zombie (a.k.a. Zombie 2: The Dead Are Among Us) (Zombi 2) (1979),Horror
22387,0.6666666666666666,Random Harvest (1942),Drama|Romance
13907,0.6666666666666666,Kurt & Courtney (1998),Documentary
13912,0.6666666666666666,Horse Feathers (1932),Comedy
26963,0.6666666666666666,"Secret of Kells, The (2009)",Animation|Fantasy
106747,0.6666666666666666,Machete Kills (Machete 2) (2013),Action|Crime|Thriller
13766,0.6666666666666666,SpaceCamp (1986),Adventure|Sci-Fi
26466,0.6666666666666666,Triangle (2009),Drama|Horror|Mystery|Thriller
6619,0.6666666666666666,Death in Venice (Morte a Venezia) (1971),Drama|Romance
31023,0.6666666666666666,Butterfly (La lengua de las mariposas) (1999),Drama
378064,0.6666666666666666,A Silent Voice (2016),Animation|Drama|Romance
37144,0.6666666666666666,True Crime (1996),Mystery|Thriller
64353,0.6666666666666666,"Hitch Hikers Guide to the Galaxy, The (1981)",Adventure|Comedy|Sci-Fi
22596,0.6666666666666666,Safety Last! (1923),Action|Comedy|Romance
6970,0.6666666666666666,Welcome to Woop-Woop (1997),Comedy
18305,0.6666666666666666,"Better Tomorrow II, A (Ying hung boon sik II) (1987)",Crime|Drama|Thriller
30863,0.6666666666666666,Mutant Aliens (2001),Animation|Comedy|Sci-Fi
9710,0.6666666666666666,Allan Quatermain and the Lost City of Gold (1987),Action|Adventure|Comedy
330764,0.6666666666666666,The Brand New Testament (2015),(no genres listed)
37146,0.6666666666666666,Penn & Teller Get Killed (1989),Adventure|Comedy
22479,0.6666666666666666,Kansas City (1996),Crime|Drama|Musical|Thriller
332210,0.6666666666666666,Storks (2016),Animation|Children|Comedy
15927,0.6666666666666666,"Passage to India, A (1984)",Adventure|Drama
10235,0.6666666666666666,Alexander Nevsky (Aleksandr Nevskiy) (1938),Action|Drama|War
51209,0.6666666666666666,Kill the Irishman (2011),Action|Crime
9684,0.6666666666666666,Sweet and Lowdown (1999),Comedy|Drama
26371,0.6666666666666666,Maurice (1987),Drama|Romance
27141,0.6666666666666666,Liberty Heights (1999),Drama
28580,0.6666666666666666,"Lost Weekend, The (1945)",Drama
216,0.6666666666666666,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Drama|Romance
21519,0.6666666666666666,Project A ('A' gai waak) (1983),Action|Comedy
27985,0.6666666666666666,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children
28974,0.6666666666666666,"Woman of Paris, A (1923)",Drama
46785,0.6666666666666666,"White Balloon, The (Badkonake sefid) (1995)",Children|Drama
28971,0.6666666666666666,Limelight (1952),Comedy|Drama|Romance
156,0.6666666666666666,Wilbur Wants to Kill Himself (2002),Comedy|Drama|Romance
11679,0.6666666666666666,xXx: State of the Union (2005),Action|Crime|Thriller
4483,0.6666666666666666,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama
21589,0.6666666666666666,Hard Core Logo (1996),Comedy|Drama
4515,0.6666666666666666,Lions For Lambs (2007),Drama|Thriller|War
17320,0.6666666666666666,"TV Set, The (2006)",Comedy|Drama
47964,0.6666666666666666,"Good Day to Die Hard, A (2013)",Action|Crime|Thriller|IMAX
11909,0.6666666666666666,Bullet in the Head (1990),Action|Drama|War
21734,0.6666666666666666,Shadow of a Doubt (1943),Crime|Drama|Thriller
67,0.6666666666666666,Paradise Now (2005),Crime|Drama|Thriller|War
16876,0.6666666666666666,"Bang, Bang, You're Dead (2002)",Drama
16885,0.6666666666666666,"General, The (1998)",Crime
11830,0.6666666666666666,Tampopo (1985),Comedy
16905,0.6666666666666666,Captain Blood (1935),Action|Adventure|Romance
4789,0.6666666666666666,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)",Drama
68179,0.6666666666666666,Escape from Planet Earth (2013),Adventure|Animation|Comedy|Sci-Fi
101519,0.6666666666666666,"Fantastic Fear of Everything, A (2012)",Comedy
21832,0.6666666666666666,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),Action|Animation|Mystery|Sci-Fi
30159,0.6666666666666666,I Confess (1953),Thriller
21923,0.6666666666666666,Richard Pryor Live on the Sunset Strip (1982),Comedy|Documentary
452,0.6666666666666666,"Idiots, The (Idioterne) (1998)",Comedy|Drama
220289,0.6666666666666666,Coherence (2013),Drama|Mystery|Sci-Fi|Thriller
45324,0.6666666666666666,Casino Jack (2010),Comedy|Crime
70042,0.6666666666666666,Theremin: An Electronic Odyssey (1993),Documentary
21348,0.6666666666666666,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),Adventure|Animation|Children|Fantasy
5916,0.6666666666666666,"Getaway, The (1972)",Action|Crime|Drama|Thriller
65851,0.6666666666666666,Jackass 3.5 (2011),Comedy|Documentary
62676,0.6666666666666666,Limbo (1999),Drama
430,0.6666666666666666,"One, Two, Three (1961)",Comedy
65889,0.6666666666666666,For Roseanna (Roseanna's Grave) (1997),Comedy|Drama|Romance
105024,0.6666666666666666,Stone Reader (2002),Documentary
5165,0.6666666666666666,"Avventura, L' (Adventure, The) (1960)",Drama|Mystery|Romance
287689,0.6666666666666666,7 Days in Hell (2015),Comedy
3682,0.6666666666666666,54 (1998),Drama
157360,0.6666666666666666,In a World... (2013),Comedy
27452,0.6666666666666666,The Spiral Staircase (1945),Horror|Mystery|Thriller
157354,0.6666666666666666,Fruitvale Station (2013),Drama
307,0.6666666666666666,"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)",Drama|War
228326,0.6666666666666666,The Book of Life (2014),Adventure|Animation|Romance
17529,0.6666666666666666,True Grit (1969),Adventure|Drama|Western
29339,0.6666666666666666,Nicholas Nickleby (2002),Drama|Romance
234200,0.6666666666666666,Pride (2014),Comedy|Drama
10243,0.6666666666666666,"Flight of the Phoenix, The (1965)",Action|Adventure|Drama
28285,0.6666666666666666,"Three Faces of Eve, The (1957)",Drama
31924,0.6666666666666666,"Morning After, The (1986)",Drama|Mystery
53229,0.6666666666666666,Requiem for a Heavyweight (1962),Drama
1926,0.6666666666666666,"11'09""01 - September 11 (2002)",Drama
23655,0.6666666666666666,Groove (2000),Drama
19155,0.6666666666666666,Before the Rain (Pred dozhdot) (1994),Drama|War
23601,0.6666666666666666,We Don't Live Here Anymore (2004),Drama
43802,0.6666666666666666,"Little Foxes, The (1941)",Drama
20595,0.6666666666666666,"Last Days, The (1998)",Documentary
20312,0.6666666666666666,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller
41999,0.6666666666666666,"Art of the Steal, The (2009)",Documentary
42196,0.6666666666666666,"Bad Seed, The (1956)",Drama|Thriller
75761,0.6666666666666666,John Dies at the End (2012),Comedy|Fantasy|Horror
1114,0.6666666666666666,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",Documentary|Drama
20565,0.6666666666666666,42 Up (1998),Documentary
15624,0.6666666666666666,Conversations with Other Women (2005),Comedy|Drama|Romance
118309,0.6666666666666666,John Adams (2008),Drama
1662,0.6666666666666666,State of Grace (1990),Crime|Drama|Thriller
32030,0.6666666666666666,Hopscotch (1980),Comedy
41391,0.6666666666666666,Day of Wrath (Vredens dag) (1943),Drama
32488,0.6666666666666666,Days of Wine and Roses (1962),Drama
23333,0.6666666666666666,Mrs. Parker and the Vicious Circle (1994),Drama
15567,0.6666666666666666,Stitch! The Movie (2003),Animation|Children|Comedy
75802,0.6666666666666666,Hysteria (2011),Comedy|Romance
62127,0.6666666666666666,"Fantasticks, The (1995)",Musical
33743,0.6666666666666666,"5,000 Fingers of Dr. T, The (1953)",Children|Fantasy|Musical
8967,0.6666666666666666,"Tree of Life, The (2011)",Drama
33680,0.6666666666666666,Grand Hotel (1932),Drama|Romance
33575,0.6666666666666666,Pat and Mike (1952),Comedy|Romance
32119,0.6666666666666666,"Boys of St. Vincent, The (1992)",Drama
14651,0.6666666666666666,My Wife is an Actress (Ma Femme est une Actrice) (2001),Comedy|Drama|Romance
13067,0.6666666666666666,In the Land of Women (2007),Comedy|Drama|Romance
20640,0.6666666666666666,Woman of the Year (1942),Comedy|Romance
33245,0.6666666666666666,It's My Party (1996),Drama
7857,0.6666666666666666,Amarcord (1973),Comedy|Drama
24584,0.6666666666666666,Get Real (1998),Drama|Romance
36652,0.6666666666666666,"Good Earth, The (1937)",Drama
32872,0.6666666666666666,'Til There Was You (1997),Drama|Romance
274854,0.6666666666666666,The Last Witch Hunter (2015),Action|Adventure|Fantasy
42801,0.6666666666666666,"Yesterday, Today and Tomorrow (Ieri, oggi, domani) (1963)",Comedy
20637,0.6666666666666666,Panic (2000),Drama
1050,0.6666666666666666,Shower (Xizao) (1999),Comedy
41216,0.6666666666666666,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX
25941,0.6666666666666666,Harry Brown (2009),Crime|Drama|Thriller
9421,0.6666666666666666,"Dinner Game, The (Dîner de cons, Le) (1998)",Comedy
34045,0.6666666666666666,One Day in September (1999),Documentary
13365,0.6666666666666666,49 Up (2005),Documentary
126963,0.6666666666666666,Dragon Ball Z: Battle of Gods (2013),Action|Animation|Fantasy|IMAX
20604,0.6666666666666666,Metal: A Headbanger's Journey (2005),Documentary
32640,0.6666666666666666,Wonderland (1999),Drama
24752,0.6666666666666666,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991),Action|Adventure|Animation
8832,0.6666666666666666,"Divo, Il (2008)",Drama
14943,0.6666666666666666,Crows Zero (Kurôzu zero) (2007),Action
19405,0.6666666666666666,Recess: School's Out (2001),Animation|Children
1783,0.6666666666666666,To End All Wars (2001),Action|Drama|War
12806,0.6666666666666666,Nico and Dani (Krámpack) (2000),Comedy|Drama|Romance
419546,0.6666666666666666,HyperNormalisation (2016),Documentary
60855,0.6666666666666666,Double Happiness (1994),Drama
19366,0.65625,Josie and the Pussycats (2001),Comedy
124459,0.6538461538461539,"Incredible Burt Wonderstone, The (2013)",Comedy
70435,0.6538461538461539,Haywire (2011),Action|Thriller
12193,0.6538461538461539,Four Christmases (2008),Comedy
11453,0.6538461538461539,Deuce Bigalow: European Gigolo (2005),Comedy
22894,0.6538461538461539,Legion (2010),Action|Fantasy|Horror|Thriller
10739,0.6538461538461539,Anything Else (2003),Comedy|Drama|Romance
14043,0.6538461538461539,Nancy Drew (2007),Adventure|Crime|Thriller
392044,0.6538461538461539,Murder on the Orient Express (2017),Crime|Drama|Mystery
540,0.6538461538461539,D.E.B.S. (2004),Action|Comedy
4307,0.6538461538461539,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama
49021,0.6538461538461539,Killer Elite (2011),Action|Thriller
6037,0.6538461538461539,Murder by Death (1976),Comedy|Crime|Mystery|Thriller
21539,0.6538461538461539,"Preacher's Wife, The (1996)",Drama
318917,0.6538461538461539,Er ist wieder da (2015),Comedy
286554,0.6538461538461539,Two Night Stand (2014),Comedy|Romance
19556,0.6538461538461539,Miss March (2009),Comedy
319888,0.6538461538461539,Eddie the Eagle (2016),Comedy
48287,0.6538461538461539,"Baby-Sitters Club, The (1995)",Children
13552,0.6538461538461539,"Doom Generation, The (1995)",Comedy|Crime|Drama
37056,0.6538461538461539,Letters to Juliet (2010),Drama|Romance
10944,0.6538461538461539,In the Cut (2003),Crime|Drama|Mystery|Romance|Thriller
154400,0.6538461538461539,The Drop (2014),Crime|Drama|Thriller
9750,0.6538461538461539,Balls of Fury (2007),Comedy
2800,0.6538461538461539,Rumor Has It... (2005),Comedy|Drama|Romance
72358,0.6538461538461539,"Thousand Words, A (2012)",Comedy|Drama
13025,0.6538461538461539,Diary of the Dead (2007),Horror|Sci-Fi
9782,0.6538461538461539,"Night Listener, The (2006)",Fantasy|Mystery|Thriller
28117,0.6538461538461539,Delirious (1991),Comedy
15943,0.6538461538461539,"Shaggy D.A., The (1976)",Children|Comedy
13536,0.6538461538461539,City by the Sea (2002),Crime|Drama
21610,0.6538461538461539,Nighthawks (1981),Action|Drama
13600,0.6538461538461539,City of Ember (2008),Adventure|Children|Sci-Fi
44853,0.6538461538461539,"Claim, The (2000)",Romance|Western
47045,0.6538461538461539,She's Out of Control (1989),Comedy
20723,0.6538461538461539,That Darn Cat! (1965),Children|Comedy|Mystery
10766,0.6538461538461539,Damien: Omen II (1978),Horror
333352,0.6538461538461539,Eye in the Sky (2016),Drama|Thriller|War
14588,0.6538461538461539,After the Thin Man (1936),Comedy|Crime|Mystery|Romance
47955,0.6538461538461539,White Dog (1982),Drama|Horror|Thriller
28033,0.6470588235294118,Stuart Saves His Family (1995),Comedy
11024,0.6428571428571429,Scooby-Doo 2: Monsters Unleashed (2004),Action|Adventure|Children|Comedy|Mystery
12220,0.6428571428571429,"Story of Us, The (1999)",Comedy|Drama
15028,0.6428571428571429,Clockstoppers (2002),Action|Adventure|Sci-Fi|Thriller
10587,0.6428571428571429,Police Academy 4: Citizens on Patrol (1987),Comedy|Crime
11284,0.6428571428571429,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)",Horror
19064,0.6428571428571429,Once Bitten (1985),Comedy|Horror
16340,0.6428571428571429,Rugrats in Paris: The Movie (2000),Animation|Children|Comedy
9264,0.6428571428571429,Poison Ivy (1992),Drama|Thriller
36259,0.6428571428571429,Theodore Rex (1995),Comedy
10923,0.6333333333333333,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy
9414,0.6333333333333333,"Man Who Knew Too Little, The (1997)",Comedy|Crime|Thriller
314,0.631578947368421,Catwoman (2004),Action|Crime|Fantasy
21521,0.625,Project A 2 ('A' gai wak juk jap) (1987),Action|Comedy|Crime
23963,0.625,Pontypool (2008),Horror|Thriller
11656,0.625,"Virgin Spring, The (Jungfrukällan) (1960)",Crime|Drama
11577,0.625,Pat Garrett and Billy the Kid (1973),Western
20043,0.625,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987),Animation|Drama|Sci-Fi|War
273477,0.625,Scouts Guide to the Zombie Apocalypse (2015),Action|Comedy|Horror
9394,0.625,They Call Me Trinity (1971),Comedy|Western
9369,0.625,Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens) (1994),Adventure|Animation|Children|Comedy
8981,0.625,Dear Frankie (2004),Drama|Romance
23908,0.625,"Midnight Clear, A (1992)",Drama|War
353081,0.625,Mission: Impossible - Fallout (2018),Action|Adventure|Thriller
24203,0.625,Desk Set (1957),Comedy|Romance
27936,0.625,Micmacs (Micmacs à tire-larigot) (2009),Comedy|Crime
10679,0.625,Iron Sky (2012),Action|Comedy|Sci-Fi
68727,0.625,Trance (2013),Crime|Thriller
11796,0.625,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)",Comedy|Drama|Romance
48035,0.625,"Ordet (Word, The) (1955)",Drama
315837,0.625,Ghost in the Shell (2017),Action|Drama|Sci-Fi
75674,0.625,Act of Valor (2012),Action|Thriller|War
10294,0.625,Vacancy (2007),Horror|Thriller
10753,0.625,Police Story 2 (Ging chaat goo si juk jaap) (1988),Action|Comedy|Crime|Thriller
24582,0.625,Manufactured Landscapes (2006),Documentary
262481,0.625,"Honest Liar, An (2014)",Comedy|Documentary
320996,0.625,Iliza Shlesinger: Freezing Hot (2015),Comedy
71679,0.625,Resident Evil: Retribution (2012),Action|Horror|Sci-Fi|IMAX
18917,0.625,Alice (Neco z Alenky) (1988),Animation|Fantasy|Mystery
22492,0.625,It Might Get Loud (2008),Documentary
331313,0.625,Keeping Up with the Joneses (2016),Comedy
18094,0.625,Anvil! The Story of Anvil (2008),Documentary|Musical
50837,0.625,Martha Marcy May Marlene (2011),Drama|Thriller
25461,0.625,Raising Victor Vargas (2002),Comedy|Drama|Romance
83899,0.625,You're Next (2011),Horror|Thriller
20874,0.625,Kin-Dza-Dza! (1986),Comedy|Drama|Sci-Fi
18168,0.625,About Adam (2000),Comedy
53094,0.625,World on a Wire (Welt am Draht) (1973),Crime|Sci-Fi
332340,0.625,Man Up (2015),Comedy|Romance
51452,0.625,"Century of the Self, The (2002)",Documentary
10226,0.625,High Tension (Haute tension) (Switchblade Romance) (2003),Horror|Thriller
10978,0.625,Jalla! Jalla! (2000),Comedy|Drama|Romance
11205,0.625,Wheels on Meals (Kuai can che) (1984),Action|Comedy|Crime|Romance
10236,0.625,"Way We Were, The (1973)",Drama|Romance
11174,0.625,Pelle the Conqueror (Pelle erobreren) (1987),Drama
11170,0.625,We Are Marshall (2006),Drama
7514,0.625,"Harder They Come, The (1973)",Action|Crime|Drama
325348,0.625,Hardcore Henry (2015),Action|Adventure|Sci-Fi
9672,0.625,Infamous (2006),Drama
325789,0.625,The Infiltrator (2016),Crime|Drama
21137,0.625,"Decline of Western Civilization, The (1981)",Documentary|Musical
26670,0.625,Noises Off... (1992),Comedy
340275,0.625,Chi-Raq (2015),Comedy|Drama
69798,0.625,"Inbetweeners Movie, The (2011)",Adventure|Comedy
68730,0.625,Silence (2016),Drama|Thriller
57834,0.625,Blue Sky (1994),Drama|Romance
317182,0.625,Doctor Who: Last Christmas (2014),Adventure|Drama|Fantasy|Sci-Fi
9918,0.625,Glory Road (2006),Drama
11502,0.625,Knife in the Water (Nóz w wodzie) (1962),Drama
17641,0.625,National Velvet (1944),Children|Drama
28292,0.625,Follow the Fleet (1936),Comedy|Musical|Romance
11481,0.625,Repulsion (1965),Drama|Horror
5842,0.625,Versus (2000),Action|Comedy|Fantasy|Horror
318121,0.625,The Fundamentals of Caring (2016),Drama
87093,0.625,Big Eyes (2014),Drama
9462,0.625,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)",Action|Crime
64720,0.625,Take Shelter (2011),Drama
65086,0.625,"Woman in Black, The (2012)",Drama|Horror|Thriller
86825,0.625,Stoker (2013),Drama|Mystery|Thriller
20417,0.625,Sherlock Holmes: Dressed to Kill (1946),Crime|Mystery
27094,0.625,Lenny (1974),Drama
10754,0.625,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)",Crime|Drama
308024,0.625,The Overnight (2015),Comedy
77987,0.625,Only God Forgives (2013),Drama|Thriller
306819,0.625,The Danish Girl (2015),Drama
17870,0.625,Chris Rock: Bigger & Blacker (1999),Comedy
21200,0.625,Intimate Strangers (Confidences trop intimes) (2004),Drama
10782,0.625,Basic (2003),Drama|Thriller|War
10575,0.625,Heaven (2002),Drama
27854,0.625,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War
15462,0.625,Car Wash (1976),Comedy
13016,0.625,Zeitgeist: The Movie (2007),Documentary|War
371638,0.625,The Disaster Artist (2017),Comedy|Drama
32093,0.625,"Mark of Zorro, The (1940)",Adventure
12281,0.625,Mean Creek (2004),Drama|Thriller
40623,0.625,"Town Called Panic, A (Panique au village) (2009)",Animation
31139,0.625,Office Romance (1977),Comedy|Romance
45649,0.625,Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western
45706,0.625,Tokyo Drifter (Tôkyô nagaremono) (1966),Action|Crime|Drama
36245,0.625,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)",Comedy|Drama
12708,0.625,That Touch of Mink (1962),Comedy|Romance
13549,0.625,Burnt Offerings (1976),Horror
170522,0.625,Asterix: The Land of the Gods (Astérix: Le domaine des dieux) (2014),Animation
169813,0.625,Short Term 12 (2013),Drama
46146,0.625,"Troll Hunter, The (Trolljegeren) (2010)",Fantasy|Horror
136797,0.625,Need for Speed (2014),Action|Crime|Drama|IMAX
987,0.625,"Front Page, The (1974)",Comedy
12763,0.625,Take the Lead (2006),Drama
39545,0.625,TiMER (2009),Comedy|Drama|Fantasy|Romance
13057,0.625,Lonesome Dove (1989),Adventure|Drama|Western
897,0.625,"Unvanquished, The (Aparajito) (1957)",Drama
13696,0.625,Angels with Dirty Faces (1938),Crime|Drama|Film-Noir|Thriller
877,0.625,Scarface (1932),Crime|Drama
35119,0.625,"Cry in the Dark, A (1988)",Drama
3396,0.625,"Yes Men, The (2003)",Documentary
12502,0.625,Silkwood (1983),Drama
45019,0.625,Washington Square (1997),Drama
2001,0.625,We Own the Night (2007),Crime|Drama
13153,0.625,Rapid Fire (1992),Action
15356,0.625,"Girl Next Door, The (2007)",Crime|Drama|Horror|Thriller
15357,0.625,District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009),Action|Sci-Fi
123723,0.625,Gigi (1949),Comedy
110428,0.625,Camille Claudel (1988),Drama
12657,0.625,Soul Plane (2004),Comedy
3022,0.625,Dr. Jekyll and Mr. Hyde (1941),Drama|Horror
42158,0.625,"Competition, The (1980)",Drama|Romance
42124,0.625,Burden of Dreams (1982),Documentary
1591,0.625,Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama
30266,0.625,"20,000 Leagues Under the Sea (1916)",Action|Adventure|Sci-Fi
12660,0.625,Charlotte Gray (2001),Drama|Romance
185789,0.625,Mulholland Dr. (1999),Drama|Mystery|Romance
13333,0.625,Game of Death (1978),Action
192136,0.625,Mandela: Long Walk to Freedom (2013),Drama
34560,0.625,Halloweentown High (2004),Adventure|Children|Comedy|Fantasy
13396,0.625,"Snowman, The (1982)",Animation|Children|Musical
13122,0.625,"People Under the Stairs, The (1991)",Horror|Mystery|Thriller
192936,0.625,Children of Dune (2003),Fantasy|Sci-Fi
238215,0.625,The Cobbler (2015),Comedy|Drama|Fantasy
42797,0.625,"Unsinkable Molly Brown, The (1964)",Musical
47327,0.625,Drive Angry (2011),Action|Fantasy|Thriller
678,0.625,Out of the Past (1947),Film-Noir
13003,0.625,Gonzo: The Life and Work of Dr. Hunter S. Thompson (2008),Documentary
437,0.625,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi
479269,0.625,Jack Whitehall: At Large (2017),Comedy
13925,0.625,Luxo Jr. (1986),Animation|Children
13967,0.625,Miss Potter (2006),Drama
39104,0.625,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992),Action|Adventure|Animation
13984,0.625,Fubar (2002),Comedy
43828,0.625,Destry Rides Again (1939),Comedy|Western
117553,0.625,Calendar Girl (1993),Comedy|Drama
14030,0.625,"Hello, Dolly! (1969)",Comedy|Musical|Romance
387426,0.625,Okja (2017),Action|Adventure|Drama|Sci-Fi
15665,0.625,"Eyes of Tammy Faye, The (2000)",Documentary
11936,0.625,"City of Women, The (Città delle donne, La) (1980)",Comedy|Drama
43947,0.625,I Spit on Your Grave (2010),Crime|Horror|Thriller
15762,0.625,Night of the Creeps (1986),Comedy|Horror|Sci-Fi|Thriller
44326,0.625,Extremities (1986),Drama|Thriller
776,0.625,"Rules of the Game, The (La règle du jeu) (1939)",Comedy|Drama
14092,0.625,Ghost in the Shell 2.0 (2008),Action|Animation|Sci-Fi
46503,0.625,All Good Things (2010),Drama|Mystery|Thriller
18887,0.6153846153846154,Darby O'Gill and the Little People (1959),Adventure|Children|Fantasy
13411,0.6153846153846154,Malibu's Most Wanted (2003),Comedy|Crime
3101,0.6153846153846154,I Love You to Death (1990),Comedy|Crime
41446,0.6153846153846154,Scream 4 (2011),Comedy|Horror|Mystery|Thriller
9042,0.6153846153846154,"Cave, The (2005)",Action|Adventure|Horror|Mystery|Sci-Fi|Thriller
1613,0.6153846153846154,Formula 51 (2001),Action|Comedy|Crime|Thriller
26602,0.6153846153846154,Summer Catch (2001),Comedy|Drama|Romance
